#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	0.31673	0.2251	2.06552	3.4672999999999994	0.5314300000000001	0.42507	7.916999999999999	7.251959999999999	0.3783199999999999	1.14151
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274	0.1226	0.1482399999999999	0.02945	0.10596	0.03065	0.09254	0.47895	0.06396	0.3183499999999999	0.33525
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae	0.18009	0.05378	0.0	0.00074	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA9783	0.10344	0.0	0.0	0.0	0.0	0.0	0.05682	0.01065	0.0	0.0
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	0.11051	0.43468	0.42407	0.12703	0.00749	0.0	0.02349	0.0	0.03893	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239	0.29475	0.03609	0.3021	1.77429	0.76109	0.98076	0.17449	0.1134	0.0	0.23434
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.13315	0.0	0.6479300000000001	6.41313	6.683409999999999	0.08287	0.08979	0.57711	1.75319	1.63827
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.11048	0.1258	0.48523	0.04886	1.95101	0.1323899999999999	0.25446	0.10779	0.05353	0.40917
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382	0.07927	0.0204	0.0755	0.00307	0.00462	0.06581	0.49632	0.07884	0.0	0.02021
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552	0.12911	0.09121	0.0989299999999999	0.20559	0.40437	0.07262	0.0744799999999999	0.21185	0.08629	0.24542
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.07978	0.0	0.03966	0.21242	0.04929	0.17644	0.2238899999999999	0.20288	0.42727	0.06109
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-977	0.07414	0.0	0.0	5.53504	0.10222	0.0	0.00081	0.19294	0.01837	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae	0.06837	0.19456	0.12029	0.00164	0.0	0.34807	0.11999	0.012	0.18178	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-631	0.06579	0.0	0.0	0.0	0.0	0.0	0.0	0.03357	0.0	0.0
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.09552	0.0	0.34847	0.1680299999999999	0.8869100000000001	0.0	0.03035	0.20476	0.08377	0.33869
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	0.05424	0.00687	0.03831	0.0	0.17131	0.42261	1.82068	0.00879	0.00293	0.5911000000000001
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0674	0.36993	1.30977	0.29777	0.9273	0.5099	1.7908999999999995	0.26374	0.02005	0.11796
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288	0.051	0.05862	0.04601	0.0	0.18922	0.0	0.94288	0.01704	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74	0.10464	0.56906	0.22885	0.47889	1.08584	0.55925	0.03952	0.50547	0.44421	0.4403
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae	0.06741	0.31139	0.1714999999999999	0.01639	0.0	0.0	0.11167	0.89132	0.12913	0.10297
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242	0.04566	0.13917	1.10856	0.14536	0.25853	0.0	0.15649	1.06259	1.01899	0.97896
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae	0.04413	0.0	0.0	0.0	0.0	0.09981	0.06266	0.00443	0.00135	0.35914
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826	0.03513	0.04626	0.04963	0.0231	0.75436	0.00806	0.0	0.3546399999999999	0.24561	0.71784
